0,financial_expenseTTM
1,administration_expenseTTM
2,np_parent_company_ownersTTM
3,ni_from_value_changeTTM
4,ni_from_operatingTTM
5,net_profitTTM
6,total_profitTTM
7,gross_profitTTM
8,ebitTTM
9,operating_expenseTTM
10,operating_costTTM
11,operating_profitTTM
12,operating_revenueTTM
13,non_operating_net_incomeTTM
14,operating_payoutTTM
15,total_operating_costTTM
16,total_operating_revenueTTM
17,asset_impairment_lossTTM
